id,application_date,tot_claim_cnt_l180d,disb_bank_loan_wo_tbc,day_sinlastloan,avg_loan_amnt,loan_frequency
2925210,2024-02-12 19:22:46.652,-3,-1.0,-3,-1.0,-1.0
2925211,2024-02-12 19:24:29.135,4,-3.0,427,0.0,1.064868804664723
2925212,2024-02-12 19:24:41.493,-3,-1.0,-3,-1.0,-1.0
2925213,2024-02-12 19:24:29.135,4,-3.0,427,0.0,1.064868804664723
2925214,2024-02-12 19:24:56.857,-3,-1.0,-3,-1.0,-1.0
2925215,2024-02-12 19:25:10.176,4,-3.0,427,0.0,1.064868804664723
2925216,2024-02-12 19:25:10.176,4,-3.0,427,0.0,1.064868804664723
2925217,2024-02-12 19:39:43.431,-3,-1.0,-3,-1.0,-1.0
2925218,2024-02-12 19:40:15.507,11,-3.0,288,99995700.0,-3.0
2925219,2024-02-12 19:40:21.729,-3,-1.0,-3,-1.0,-1.0
2925220,2024-02-12 19:40:15.507,11,-3.0,288,99995700.0,-3.0
2925221,2024-02-12 19:40:33.233,-3,-1.0,-3,-1.0,-1.0
2925222,2024-02-12 19:40:43.421,11,-3.0,288,99995700.0,-3.0
2925223,2024-02-12 19:40:45.689,-3,-1.0,-3,-1.0,-1.0
2925224,2024-02-12 19:40:43.421,11,-3.0,288,99995700.0,-3.0
2925225,2024-02-12 19:40:59.168,-3,-1.0,-3,-1.0,-1.0
2925226,2024-02-12 19:42:17.995,-3,-1.0,-3,-1.0,-1.0
2925227,2024-02-12 19:42:18.189,11,-3.0,288,99995700.0,-3.0
2925228,2024-02-12 19:42:18.189,11,-3.0,288,99995700.0,-3.0
2925229,2024-02-12 19:42:41.931,-3,-1.0,-3,-1.0,-1.0
2925230,2024-02-13 03:24:50.390,-3,-1.0,-3,-1.0,-1.0
2925231,2024-02-13 03:25:23.976,2,2537851751.0,170,508530430.2,5.467814371257485
2925232,2024-02-13 03:25:23.976,2,2537851751.0,170,508530430.2,5.467814371257485
2925233,2024-02-13 03:40:58.283,-3,-1.0,-3,-1.0,-1.0
2925234,2024-02-13 03:41:40.303,3,-3.0,-3,-1.0,-1.0
2925235,2024-02-13 03:41:48.786,-3,-1.0,-3,-1.0,-1.0
2925236,2024-02-13 03:41:40.303,3,-3.0,-3,-1.0,-1.0
2925237,2024-02-13 03:41:59.906,-3,-1.0,-3,-1.0,-1.0
2925238,2024-02-13 03:42:10.012,3,-3.0,-3,-1.0,-1.0
2925239,2024-02-13 03:42:11.371,-3,-1.0,-3,-1.0,-1.0
2925240,2024-02-13 03:42:10.012,3,-3.0,-3,-1.0,-1.0
2925241,2024-02-13 03:42:24.408,-3,-1.0,-3,-1.0,-1.0
2925242,2024-02-13 03:50:40.478,-3,-1.0,-3,-1.0,-1.0
2925243,2024-02-13 03:51:23.602,3,559300000.0,158,115616666.66666667,1.835427135678392
2925244,2024-02-13 03:51:23.602,3,559300000.0,158,115616666.66666667,1.835427135678392
2925245,2024-02-13 03:55:10.577,-3,-1.0,-3,-1.0,-1.0
2925246,2024-02-13 03:55:31.382,3,-3.0,-3,-1.0,-1.0
2925247,2024-02-13 03:55:31.382,3,-3.0,-3,-1.0,-1.0
2925248,2024-02-13 03:55:54.423,-3,-1.0,-3,-1.0,-1.0
2925249,2024-02-13 04:03:40.348,-3,-1.0,-3,-1.0,-1.0
2925250,2024-02-13 04:04:11.928,7,2176827289.0,38,725609096.3333334,446.41666666666663
2925251,2024-02-13 04:04:27.339,-3,-1.0,-3,-1.0,-1.0
2925252,2024-02-13 04:04:11.928,7,2176827289.0,38,725609096.3333334,446.41666666666663
2925253,2024-02-13 04:04:41.142,-3,-1.0,-3,-1.0,-1.0
2925254,2024-02-13 04:05:02.726,7,2176827289.0,38,725609096.3333334,446.41666666666663
2925255,2024-02-13 04:05:07.754,-3,-1.0,-3,-1.0,-1.0
2925256,2024-02-13 04:05:02.726,7,2176827289.0,38,725609096.3333334,446.41666666666663
2925257,2024-02-13 04:05:50.098,-3,-1.0,-3,-1.0,-1.0
2925258,2024-02-13 04:05:56.254,-3,-1.0,-3,-1.0,-1.0
2925259,2024-02-13 04:05:50.098,-3,-1.0,-3,-1.0,-1.0
2925260,2024-02-13 04:06:07.770,-3,-1.0,-3,-1.0,-1.0
2925261,2024-02-13 04:06:17.769,-3,-1.0,-3,-1.0,-1.0
2925262,2024-02-13 04:06:17.769,-3,-1.0,-3,-1.0,-1.0
2925263,2024-02-13 04:08:36.805,-3,-1.0,-3,-1.0,-1.0
2925264,2024-02-13 04:09:08.616,-3,-1.0,-3,-1.0,-1.0
2925265,2024-02-13 04:09:14.808,-3,-1.0,-3,-1.0,-1.0
2925266,2024-02-13 04:09:08.616,-3,-1.0,-3,-1.0,-1.0
2925267,2024-02-13 04:09:25.624,-3,-1.0,-3,-1.0,-1.0
2925268,2024-02-13 04:09:38.451,-3,-1.0,-3,-1.0,-1.0
2925269,2024-02-13 04:09:40.335,-3,-1.0,-3,-1.0,-1.0
2925270,2024-02-13 04:09:38.451,-3,-1.0,-3,-1.0,-1.0
2925271,2024-02-13 04:10:32.458,-3,-1.0,-3,-1.0,-1.0
2925272,2024-02-13 04:10:32.739,-3,-1.0,-3,-1.0,-1.0
2925273,2024-02-13 04:10:32.739,-3,-1.0,-3,-1.0,-1.0
2925274,2024-02-13 04:10:44.133,-3,-1.0,-3,-1.0,-1.0
2925275,2024-02-13 04:10:58.153,-3,-1.0,-3,-1.0,-1.0
2925276,2024-02-13 04:11:15.752,-3,9905106700.0,69,1696305450.0,1.2711716937354989
2925277,2024-02-13 04:11:15.752,-3,9905106700.0,69,1696305450.0,1.2711716937354989
2925278,2024-02-13 04:12:16.089,-3,-1.0,-3,-1.0,-1.0
2925279,2024-02-13 04:12:47.725,2,1421662913.0,15,355415728.25,1.1753821399839097
2925280,2024-02-13 04:12:57.565,-3,-1.0,-3,-1.0,-1.0
2925281,2024-02-13 04:12:47.725,2,1421662913.0,15,355415728.25,1.1753821399839097
2925282,2024-02-13 04:13:12.467,-3,-1.0,-3,-1.0,-1.0
2925283,2024-02-13 04:13:25.785,2,1421662913.0,15,355415728.25,1.1753821399839097
2925284,2024-02-13 04:13:25.785,2,1421662913.0,15,355415728.25,1.1753821399839097
2925285,2024-02-13 04:16:00.661,-3,-1.0,-3,-1.0,-1.0
2925286,2024-02-13 04:16:32.527,-3,-1.0,-3,-1.0,-1.0
2925287,2024-02-13 04:16:47.122,-3,-1.0,-3,-1.0,-1.0
2925288,2024-02-13 04:16:32.527,-3,-1.0,-3,-1.0,-1.0
2925289,2024-02-13 04:17:24.444,-3,-1.0,-3,-1.0,-1.0
2925290,2024-02-13 04:17:26.002,-3,-1.0,-3,-1.0,-1.0
2925291,2024-02-13 04:17:28.722,-3,233087600.0,141,211568800.0,5.144366197183098
2925292,2024-02-13 04:17:29.724,-3,-1.0,-3,-1.0,-1.0
2925293,2024-02-13 04:17:28.722,-3,233087600.0,141,211568800.0,5.144366197183098
2925294,2024-02-13 04:17:40.880,-3,-1.0,-3,-1.0,-1.0
2925295,2024-02-13 04:17:53.246,-3,233087600.0,141,211568800.0,5.144366197183098
2925296,2024-02-13 04:17:56.735,-3,-1.0,-3,-1.0,-1.0
2925297,2024-02-13 04:17:56.931,-3,-1.0,-3,-1.0,-1.0
2925298,2024-02-13 04:17:57.561,1,300000000.0,19,42610588.23529412,4.175689307330195
2925299,2024-02-13 04:18:01.386,-3,-1.0,-3,-1.0,-1.0
2925300,2024-02-13 04:17:53.246,-3,233087600.0,141,211568800.0,5.144366197183098
2925301,2024-02-13 04:18:04.989,-3,-1.0,-3,-1.0,-1.0
2925302,2024-02-13 04:18:08.711,-3,-1.0,-3,-1.0,-1.0
2925303,2024-02-13 04:17:56.735,-3,-1.0,-3,-1.0,-1.0
2925304,2024-02-13 04:18:12.196,-3,-1.0,-3,-1.0,-1.0
2925305,2024-02-13 04:17:57.561,1,300000000.0,19,42610588.23529412,4.175689307330195
2925306,2024-02-13 04:18:18.516,-3,-1.0,-3,-1.0,-1.0
2925307,2024-02-13 04:18:23.176,-3,-1.0,-3,-1.0,-1.0
2925308,2024-02-13 04:18:24.316,-3,-1.0,-3,-1.0,-1.0
2925309,2024-02-13 04:18:23.176,-3,-1.0,-3,-1.0,-1.0
2925310,2024-02-13 04:18:36.233,-3,-1.0,-3,-1.0,-1.0
2925311,2024-02-13 04:18:38.398,2,-3.0,-3,-1.0,-1.0
2925312,2024-02-13 04:18:41.623,1,300000000.0,19,42610588.23529412,4.175689307330195
2925313,2024-02-13 04:18:42.069,-3,-1.0,-3,-1.0,-1.0
2925314,2024-02-13 04:18:38.398,2,-3.0,-3,-1.0,-1.0
2925315,2024-02-13 04:18:52.472,-3,-1.0,-3,-1.0,-1.0
2925316,2024-02-13 04:18:41.623,1,300000000.0,19,42610588.23529412,4.175689307330195
2925317,2024-02-13 04:19:00.761,-3,-1.0,-3,-1.0,-1.0
2925318,2024-02-13 04:19:07.049,-3,-1.0,-3,-1.0,-1.0
2925319,2024-02-13 04:19:14.616,2,-3.0,-3,-1.0,-1.0
2925320,2024-02-13 04:19:00.761,-3,-1.0,-3,-1.0,-1.0
2925321,2024-02-13 04:19:17.690,-3,-1.0,-3,-1.0,-1.0
2925322,2024-02-13 04:19:14.616,2,-3.0,-3,-1.0,-1.0
2925323,2024-02-13 04:19:38.945,-3,-1.0,-3,-1.0,-1.0
2925324,2024-02-13 04:19:38.945,-3,-1.0,-3,-1.0,-1.0
2925325,2024-02-13 04:19:51.665,-3,-1.0,-3,-1.0,-1.0
2925326,2024-02-13 04:20:24.691,-3,-3.0,-3,-1.0,-1.0
2925327,2024-02-13 04:20:28.238,-3,-1.0,-3,-1.0,-1.0
2925328,2024-02-13 04:20:33.125,-3,-1.0,-3,-1.0,-1.0
2925329,2024-02-13 04:20:24.691,-3,-3.0,-3,-1.0,-1.0
2925330,2024-02-13 04:20:39.235,-3,-1.0,-3,-1.0,-1.0
2925331,2024-02-13 04:20:50.741,-3,-3.0,-3,-1.0,-1.0
2925332,2024-02-13 04:20:50.741,-3,-3.0,-3,-1.0,-1.0
2925333,2024-02-13 04:21:14.833,1,-3.0,1730,0.0,-3.0
2925334,2024-02-13 04:21:27.925,-3,-1.0,-3,-1.0,-1.0
2925335,2024-02-13 04:21:14.833,1,-3.0,1730,0.0,-3.0
2925336,2024-02-13 04:21:35.335,-3,-1.0,-3,-1.0,-1.0
2925337,2024-02-13 04:21:46.892,-3,-1.0,-3,-1.0,-1.0
2925338,2024-02-13 04:21:47.118,-3,-1.0,-3,-1.0,-1.0
2925339,2024-02-13 04:21:47.118,-3,-1.0,-3,-1.0,-1.0
2925340,2024-02-13 04:22:06.863,2,-3.0,726,0.0,0.8089700996677741
2925341,2024-02-13 04:22:12.238,-3,-1.0,-3,-1.0,-1.0
2925342,2024-02-13 04:22:14.202,-3,-1.0,-3,-1.0,-1.0
2925343,2024-02-13 04:22:19.610,-3,-1.0,-3,-1.0,-1.0
2925344,2024-02-13 04:22:06.863,2,-3.0,726,0.0,0.8089700996677741
2925345,2024-02-13 04:22:25.909,-3,-1.0,-3,-1.0,-1.0
2925346,2024-02-13 04:22:26.367,-3,-1.0,-3,-1.0,-1.0
2925347,2024-02-13 04:22:19.610,-3,-1.0,-3,-1.0,-1.0
2925348,2024-02-13 04:22:36.953,-3,-1.0,-3,-1.0,-1.0
2925349,2024-02-13 04:22:47.668,-3,-1.0,-3,-1.0,-1.0
2925350,2024-02-13 04:22:47.766,2,-3.0,726,0.0,0.8089700996677741
2925351,2024-02-13 04:22:48.842,-3,-1.0,-3,-1.0,-1.0
2925352,2024-02-13 04:22:47.766,2,-3.0,726,0.0,0.8089700996677741
2925353,2024-02-13 04:22:47.668,-3,-1.0,-3,-1.0,-1.0
2925354,2024-02-13 04:23:00.689,-3,-1.0,-3,-1.0,-1.0
2925355,2024-02-13 04:24:34.247,-3,-1.0,-3,-1.0,-1.0
2925356,2024-02-13 04:24:34.488,-3,-1.0,-3,-1.0,-1.0
2925357,2024-02-13 04:24:34.488,-3,-1.0,-3,-1.0,-1.0
2925358,2024-02-13 04:25:01.912,-3,-1.0,-3,-1.0,-1.0
2925359,2024-02-13 04:27:08.410,-3,-1.0,-3,-1.0,-1.0
2925360,2024-02-13 04:27:50.151,1,-3.0,-3,-1.0,-1.0
2925361,2024-02-13 04:27:57.201,-3,-1.0,-3,-1.0,-1.0
2925362,2024-02-13 04:27:50.151,1,-3.0,-3,-1.0,-1.0
2925363,2024-02-13 04:28:07.926,-3,-1.0,-3,-1.0,-1.0
2925364,2024-02-13 04:28:29.262,1,-3.0,-3,-1.0,-1.0
2925365,2024-02-13 04:28:35.758,-3,-1.0,-3,-1.0,-1.0
2925366,2024-02-13 04:28:29.262,1,-3.0,-3,-1.0,-1.0
2925367,2024-02-13 04:29:00.520,-3,-1.0,-3,-1.0,-1.0
2925368,2024-02-13 04:29:07.843,-3,-1.0,-3,-1.0,-1.0
2925369,2024-02-13 04:29:13.698,-3,-1.0,-3,-1.0,-1.0
2925370,2024-02-13 04:29:07.843,-3,-1.0,-3,-1.0,-1.0
2925371,2024-02-13 04:29:24.720,-3,-1.0,-3,-1.0,-1.0
2925372,2024-02-13 04:29:37.337,-3,-1.0,-3,-1.0,-1.0
2925373,2024-02-13 04:29:43.968,-3,-1.0,-3,-1.0,-1.0
2925374,2024-02-13 04:29:37.337,-3,-1.0,-3,-1.0,-1.0
2925375,2024-02-13 04:29:43.968,-3,-1.0,-3,-1.0,-1.0
2925376,2024-02-13 04:31:07.039,-3,-1.0,-3,-1.0,-1.0
2925377,2024-02-13 04:31:49.036,-3,-1.0,-3,-1.0,-1.0
2925378,2024-02-13 04:31:54.262,-3,-1.0,-3,-1.0,-1.0
2925379,2024-02-13 04:31:49.036,-3,-1.0,-3,-1.0,-1.0
2925380,2024-02-13 04:32:05.836,-3,-1.0,-3,-1.0,-1.0
2925381,2024-02-13 04:32:21.395,-3,-1.0,-3,-1.0,-1.0
2925382,2024-02-13 04:32:27.973,-3,-1.0,-3,-1.0,-1.0
2925383,2024-02-13 04:32:27.973,-3,-1.0,-3,-1.0,-1.0
2925384,2024-02-13 04:32:55.966,-3,10308484000.0,22,5754242000.0,0.2986508585445626
2925385,2024-02-13 04:32:55.966,-3,10308484000.0,22,5754242000.0,0.2986508585445626
2925386,2024-02-13 04:35:26.297,-3,-1.0,-3,-1.0,-1.0
2925387,2024-02-13 04:35:35.119,-3,-1.0,-3,-1.0,-1.0
2925388,2024-02-13 04:35:57.698,3,3225259367.0,173,1075086455.6666667,0.5437965260545906
2925389,2024-02-13 04:36:05.736,-3,-1.0,-3,-1.0,-1.0
2925390,2024-02-13 04:36:06.350,-3,-1.0,-3,-1.0,-1.0
2925391,2024-02-13 04:36:10.684,-3,-1.0,-3,-1.0,-1.0
2925392,2024-02-13 04:35:57.698,3,3225259367.0,173,1075086455.6666667,0.5437965260545906
2925393,2024-02-13 04:36:17.946,-3,-1.0,-3,-1.0,-1.0
2925394,2024-02-13 04:36:06.350,-3,-1.0,-3,-1.0,-1.0
2925395,2024-02-13 04:36:21.441,-3,-1.0,-3,-1.0,-1.0
2925396,2024-02-13 04:36:27.640,3,3225259367.0,173,1075086455.6666667,0.5437965260545906
2925397,2024-02-13 04:36:33.583,-3,-1.0,-3,-1.0,-1.0
2925398,2024-02-13 04:36:27.640,3,3225259367.0,173,1075086455.6666667,0.5437965260545906
2925399,2024-02-13 04:36:33.583,-3,-1.0,-3,-1.0,-1.0
2925400,2024-02-13 04:38:19.146,-3,-1.0,-3,-1.0,-1.0
2925401,2024-02-13 04:38:24.517,-3,-1.0,-3,-1.0,-1.0
2925402,2024-02-13 04:38:56.269,2,-3.0,993,0.0,2.491473396998636
2925403,2024-02-13 04:39:00.502,2,28399988003.0,888,14199994001.5,-3.0
2925404,2024-02-13 04:39:03.815,-3,-1.0,-3,-1.0,-1.0
2925405,2024-02-13 04:39:06.718,-3,-1.0,-3,-1.0,-1.0
2925406,2024-02-13 04:38:56.269,2,-3.0,993,0.0,2.491473396998636
2925407,2024-02-13 04:39:16.085,-3,-1.0,-3,-1.0,-1.0
2925408,2024-02-13 04:39:00.502,2,28399988003.0,888,14199994001.5,-3.0
2925409,2024-02-13 04:39:17.280,-3,-1.0,-3,-1.0,-1.0
2925410,2024-02-13 04:39:19.772,-3,-1.0,-3,-1.0,-1.0
2925411,2024-02-13 04:39:27.271,2,-3.0,993,0.0,2.491473396998636
2925412,2024-02-13 04:39:30.198,-3,-1.0,-3,-1.0,-1.0
2925413,2024-02-13 04:39:34.629,2,28399988003.0,888,14199994001.5,-3.0
2925414,2024-02-13 04:39:39.036,-3,-1.0,-3,-1.0,-1.0
2925415,2024-02-13 04:39:27.271,2,-3.0,993,0.0,2.491473396998636
2925416,2024-02-13 04:39:43.633,-3,-1.0,-3,-1.0,-1.0
2925417,2024-02-13 04:39:34.629,2,28399988003.0,888,14199994001.5,-3.0
2925418,2024-02-13 04:39:59.240,-3,389592220.0,471,66456031.428571425,3.211997487437186
2925419,2024-02-13 04:40:09.678,-3,-1.0,-3,-1.0,-1.0
2925420,2024-02-13 04:39:59.240,-3,389592220.0,471,66456031.428571425,3.211997487437186
2925421,2024-02-13 04:40:20.570,2,8065950137.0,123,1152278591.0,1.690972222222222
2925422,2024-02-13 04:40:22.723,-3,-1.0,-3,-1.0,-1.0
2925423,2024-02-13 04:40:37.598,-3,389592220.0,471,66456031.428571425,3.211997487437186
2925424,2024-02-13 04:40:20.570,2,8065950137.0,123,1152278591.0,1.690972222222222
2925425,2024-02-13 04:40:39.708,-3,-1.0,-3,-1.0,-1.0
2925426,2024-02-13 04:40:37.598,-3,389592220.0,471,66456031.428571425,3.211997487437186
2925427,2024-02-13 04:40:51.745,-3,-1.0,-3,-1.0,-1.0
2925428,2024-02-13 04:41:03.417,-3,-1.0,-3,-1.0,-1.0
2925429,2024-02-13 04:41:34.901,1,-3.0,700,104116333.0,1.4551792828685257
2925430,2024-02-13 04:41:34.901,1,-3.0,700,104116333.0,1.4551792828685257
2925431,2024-02-13 04:45:09.620,-3,-1.0,-3,-1.0,-1.0
2925432,2024-02-13 04:45:20.412,-3,389592220.0,471,66456031.428571425,3.211997487437186
2925433,2024-02-13 04:45:20.412,-3,389592220.0,471,66456031.428571425,3.211997487437186
2925434,2024-02-13 04:45:42.782,-3,-1.0,-3,-1.0,-1.0
2925435,2024-02-13 04:46:05.619,-3,-1.0,-3,-1.0,-1.0
2925436,2024-02-13 04:46:14.687,3,700000000.0,6,700000000.0,-3.0
2925437,2024-02-13 04:46:21.669,-3,-1.0,-3,-1.0,-1.0
2925438,2024-02-13 04:46:14.687,3,700000000.0,6,700000000.0,-3.0
2925439,2024-02-13 04:46:32.578,-3,-1.0,-3,-1.0,-1.0
2925440,2024-02-13 04:46:43.913,3,700000000.0,6,700000000.0,-3.0
2925441,2024-02-13 04:46:46.182,-3,-1.0,-3,-1.0,-1.0
2925442,2024-02-13 04:46:43.913,3,700000000.0,6,700000000.0,-3.0
2925443,2024-02-13 04:47:28.550,-3,-1.0,-3,-1.0,-1.0
2925444,2024-02-13 04:47:42.914,-3,-1.0,-3,-1.0,-1.0
2925445,2024-02-13 04:48:14.541,1,8150077272.0,281,8150077272.0,-3.0
2925446,2024-02-13 04:48:19.288,-3,-1.0,-3,-1.0,-1.0
2925447,2024-02-13 04:48:14.541,1,8150077272.0,281,8150077272.0,-3.0
2925448,2024-02-13 04:48:30.934,-3,-1.0,-3,-1.0,-1.0
2925449,2024-02-13 04:48:42.392,1,8150077272.0,281,8150077272.0,-3.0
2925450,2024-02-13 04:48:51.135,-3,-1.0,-3,-1.0,-1.0
2925451,2024-02-13 04:48:42.392,1,8150077272.0,281,8150077272.0,-3.0
2925452,2024-02-13 04:47:28.550,-3,-1.0,-3,-1.0,-1.0
2925453,2024-02-13 04:49:18.909,-3,-1.0,-3,-1.0,-1.0
2925454,2024-02-13 04:49:20.691,-3,-1.0,-3,-1.0,-1.0
2925455,2024-02-13 04:49:21.261,-3,-1.0,-3,-1.0,-1.0
2925456,2024-02-13 04:49:22.653,4,1000000000.0,4,333333333.3333333,0.4505550986842105
2925457,2024-02-13 04:49:27.749,-3,-1.0,-3,-1.0,-1.0
2925458,2024-02-13 04:49:22.653,4,1000000000.0,4,333333333.3333333,0.4505550986842105
2925459,2024-02-13 04:49:38.938,-3,-1.0,-3,-1.0,-1.0
2925460,2024-02-13 04:49:49.027,4,1000000000.0,4,333333333.3333333,0.4505550986842105
2925461,2024-02-13 04:49:50.802,-3,-1.0,-3,-1.0,-1.0
2925462,2024-02-13 04:49:52.741,-3,-3.0,-3,-1.0,-1.0
2925463,2024-02-13 04:50:00.288,-3,-1.0,-3,-1.0,-1.0
2925464,2024-02-13 04:50:00.491,2,307403141.0,125,275461685.25,2.7618147448015122
2925465,2024-02-13 04:50:01.966,2,-3.0,-3,-1.0,-1.0
2925466,2024-02-13 04:49:49.027,4,1000000000.0,4,333333333.3333333,0.4505550986842105
2925467,2024-02-13 04:50:03.984,-3,-1.0,-3,-1.0,-1.0
2925468,2024-02-13 04:49:52.741,-3,-3.0,-3,-1.0,-1.0
2925469,2024-02-13 04:50:11.415,-3,-1.0,-3,-1.0,-1.0
2925470,2024-02-13 04:50:13.139,-3,-1.0,-3,-1.0,-1.0
2925471,2024-02-13 04:50:13.503,-3,-1.0,-3,-1.0,-1.0
2925472,2024-02-13 04:50:00.491,2,307403141.0,125,275461685.25,2.7618147448015122
2925473,2024-02-13 04:50:01.966,2,-3.0,-3,-1.0,-1.0
2925474,2024-02-13 04:50:24.506,-3,-1.0,-3,-1.0,-1.0
2925475,2024-02-13 04:50:24.940,-3,-1.0,-3,-1.0,-1.0
2925476,2024-02-13 04:50:37.021,2,307403141.0,125,275461685.25,2.7618147448015122
2925477,2024-02-13 04:50:44.200,-3,-3.0,-3,-1.0,-1.0
2925478,2024-02-13 04:50:37.021,2,307403141.0,125,275461685.25,2.7618147448015122
2925479,2024-02-13 04:50:44.200,-3,-3.0,-3,-1.0,-1.0
2925480,2024-02-13 04:50:57.645,2,-3.0,-3,-1.0,-1.0
2925481,2024-02-13 04:51:05.145,-3,-1.0,-3,-1.0,-1.0
2925482,2024-02-13 04:50:57.645,2,-3.0,-3,-1.0,-1.0
2925483,2024-02-13 04:51:19.872,-3,-1.0,-3,-1.0,-1.0
2925484,2024-02-13 04:51:36.898,-3,-3.0,187,103200000.0,2.148529411764706
2925485,2024-02-13 04:51:36.898,-3,-3.0,187,103200000.0,2.148529411764706
2925486,2024-02-13 04:52:01.398,2,3767550595.0,369,1883775297.5,0.9142678347934919
2925487,2024-02-13 04:52:03.602,-3,-1.0,-3,-1.0,-1.0
2925488,2024-02-13 04:52:07.147,-3,-1.0,-3,-1.0,-1.0
2925489,2024-02-13 04:52:11.617,-3,-1.0,-3,-1.0,-1.0
2925490,2024-02-13 04:52:01.398,2,3767550595.0,369,1883775297.5,0.9142678347934919
2925491,2024-02-13 04:52:18.517,-3,-1.0,-3,-1.0,-1.0
2925492,2024-02-13 04:52:35.289,-3,1374999700.0,156,229166616.66666666,1.530377094972067
2925493,2024-02-13 04:52:40.644,2,3767550595.0,369,1883775297.5,0.9142678347934919
2925494,2024-02-13 04:52:42.262,-3,-1.0,-3,-1.0,-1.0
2925495,2024-02-13 04:52:42.959,4,431182433.0,299,215591216.5,16.602272727272727
2925496,2024-02-13 04:52:49.197,-3,-1.0,-3,-1.0,-1.0
2925497,2024-02-13 04:52:40.644,2,3767550595.0,369,1883775297.5,0.9142678347934919
2925498,2024-02-13 04:52:35.289,-3,1374999700.0,156,229166616.66666666,1.530377094972067
2925499,2024-02-13 04:52:53.813,-3,-1.0,-3,-1.0,-1.0
2925500,2024-02-13 04:52:42.959,4,431182433.0,299,215591216.5,16.602272727272727
2925501,2024-02-13 04:52:59.357,-3,-1.0,-3,-1.0,-1.0
2925502,2024-02-13 04:53:00.347,-3,-1.0,-3,-1.0,-1.0
2925503,2024-02-13 04:53:11.954,4,431182433.0,299,215591216.5,16.602272727272727
2925504,2024-02-13 04:53:15.811,-3,1374999700.0,156,229166616.66666666,1.530377094972067
2925505,2024-02-13 04:53:18.998,-3,-1.0,-3,-1.0,-1.0
2925506,2024-02-13 04:53:11.954,4,431182433.0,299,215591216.5,16.602272727272727
2925507,2024-02-13 04:53:15.811,-3,1374999700.0,156,229166616.66666666,1.530377094972067
2925508,2024-02-13 04:53:41.149,-3,7045370606.0,553,7045370606.0,-3.0
2925509,2024-02-13 04:53:41.149,-3,7045370606.0,553,7045370606.0,-3.0
2925510,2024-02-13 04:54:10.776,2,3692414810.0,106,115387962.8125,6.032657657657658
2925511,2024-02-13 04:54:18.281,-3,-1.0,-3,-1.0,-1.0
2925512,2024-02-13 04:54:22.112,-3,-1.0,-3,-1.0,-1.0
2925513,2024-02-13 04:54:10.776,2,3692414810.0,106,115387962.8125,6.032657657657658
2925514,2024-02-13 04:54:49.641,2,41667400.0,680,20833700.0,3.0953389830508473
2925515,2024-02-13 04:55:03.845,-3,-1.0,-3,-1.0,-1.0
2925516,2024-02-13 04:54:49.641,2,41667400.0,680,20833700.0,3.0953389830508473
2925517,2024-02-13 04:55:08.802,-3,-1.0,-3,-1.0,-1.0
2925518,2024-02-13 04:55:30.736,-3,-1.0,-3,-1.0,-1.0
2925519,2024-02-13 04:55:40.580,-3,-1.0,-3,-1.0,-1.0
2925520,2024-02-13 04:56:00.336,-3,-3.0,1356,0.0,2.3488745980707395
2925521,2024-02-13 04:56:12.376,-3,7045370606.0,553,7045370606.0,-3.0
2925522,2024-02-13 04:56:00.336,-3,-3.0,1356,0.0,2.3488745980707395
2925523,2024-02-13 04:56:21.891,-3,-3.0,-3,-1.0,-1.0
2925524,2024-02-13 04:56:12.376,-3,7045370606.0,553,7045370606.0,-3.0
2925525,2024-02-13 04:56:26.975,-3,-1.0,-3,-1.0,-1.0
2925526,2024-02-13 04:55:03.845,-3,-1.0,-3,-1.0,-1.0
2925527,2024-02-13 04:56:21.891,-3,-3.0,-3,-1.0,-1.0
2925528,2024-02-13 04:56:38.133,-3,-1.0,-3,-1.0,-1.0
2925529,2024-02-13 04:56:39.453,-3,-1.0,-3,-1.0,-1.0
2925530,2024-02-13 04:56:49.252,-3,-3.0,-3,-1.0,-1.0
2925531,2024-02-13 04:56:49.845,-3,-1.0,-3,-1.0,-1.0
2925532,2024-02-13 04:56:49.943,4,1000000000.0,4,333333333.3333333,0.4505550986842105
2925533,2024-02-13 04:56:51.458,-3,-1.0,-3,-1.0,-1.0
2925534,2024-02-13 04:56:49.252,-3,-3.0,-3,-1.0,-1.0
2925535,2024-02-13 04:56:49.943,4,1000000000.0,4,333333333.3333333,0.4505550986842105
2925536,2024-02-13 04:57:03.464,-3,-1.0,-3,-1.0,-1.0
2925537,2024-02-13 04:57:18.656,-3,-1.0,-3,-1.0,-1.0
2925538,2024-02-13 04:57:31.286,1,136001300.0,29,68000650.0,42.970588235294116
2925539,2024-02-13 04:57:35.923,-3,-1.0,-3,-1.0,-1.0
2925540,2024-02-13 04:57:31.286,1,136001300.0,29,68000650.0,42.970588235294116
2925541,2024-02-13 04:57:46.854,-3,-1.0,-3,-1.0,-1.0
2925542,2024-02-13 04:57:57.911,1,136001300.0,29,68000650.0,42.970588235294116
2925543,2024-02-13 04:57:57.911,1,136001300.0,29,68000650.0,42.970588235294116
2925544,2024-02-13 04:58:45.818,-3,-1.0,-3,-1.0,-1.0
2925545,2024-02-13 04:59:17.213,-3,1008000000.0,113,268696342.85714287,1.5647184822521418
2925546,2024-02-13 04:59:22.417,-3,-1.0,-3,-1.0,-1.0
2925547,2024-02-13 04:59:23.711,-3,-1.0,-3,-1.0,-1.0
